x_px,x_py,y_px,y_py,unprimed_start_idx,prime_x_start_idx,prime_y_start_idx
<|endoftext|>The physician sold the machine to the colonel. A doctor purchased an engine for an army.,<|endoftext|>The physician sold the colonel the machine. A doctor purchased an engine for an army.,<|endoftext|>The physician sold the machine to the colonel. A doctor purchased an army an engine.,<|endoftext|>The physician sold the colonel the machine. A doctor purchased an army an engine.,1,10,9
<|endoftext|>A physician sold an engine to a singer. The doctor purchased the machine for the band.,<|endoftext|>A physician sold a singer an engine. The doctor purchased the machine for the band.,<|endoftext|>A physician sold an engine to a singer. The doctor purchased the band the machine.,<|endoftext|>A physician sold a singer an engine. The doctor purchased the band the machine.,1,10,9
<|endoftext|>The physician sold the engine to the colonel. A doctor purchased a machine for an army.,<|endoftext|>The physician sold the colonel the engine. A doctor purchased a machine for an army.,<|endoftext|>The physician sold the engine to the colonel. A doctor purchased an army a machine.,<|endoftext|>The physician sold the colonel the engine. A doctor purchased an army a machine.,1,10,9
<|endoftext|>A doctor sold a machine to a company. The physician purchased the engine for the corporation.,<|endoftext|>A doctor sold a company a machine. The physician purchased the engine for the corporation.,<|endoftext|>A doctor sold a machine to a company. The physician purchased the corporation the engine.,<|endoftext|>A doctor sold a company a machine. The physician purchased the corporation the engine.,1,10,9
<|endoftext|>A doctor sold a machine to a corporation. The physician purchased the engine for the company.,<|endoftext|>A doctor sold a corporation a machine. The physician purchased the engine for the company.,<|endoftext|>A doctor sold a machine to a corporation. The physician purchased the company the engine.,<|endoftext|>A doctor sold a corporation a machine. The physician purchased the company the engine.,1,10,9
<|endoftext|>A doctor sold an engine to a company. The physician purchased the machine for the corporation.,<|endoftext|>A doctor sold a company an engine. The physician purchased the machine for the corporation.,<|endoftext|>A doctor sold an engine to a company. The physician purchased the corporation the machine.,<|endoftext|>A doctor sold a company an engine. The physician purchased the corporation the machine.,1,10,9
<|endoftext|>The doctor sold the engine to the corporation. A physician purchased a machine for a company.,<|endoftext|>The doctor sold the corporation the engine. A physician purchased a machine for a company.,<|endoftext|>The doctor sold the engine to the corporation. A physician purchased a company a machine.,<|endoftext|>The doctor sold the corporation the engine. A physician purchased a company a machine.,1,10,9
<|endoftext|>The physician sold the machine to the company. A doctor purchased an engine for a corporation.,<|endoftext|>The physician sold the company the machine. A doctor purchased an engine for a corporation.,<|endoftext|>The physician sold the machine to the company. A doctor purchased a corporation an engine.,<|endoftext|>The physician sold the company the machine. A doctor purchased a corporation an engine.,1,10,9
<|endoftext|>The physician sold the machine to the corporation. A doctor purchased an engine for a company.,<|endoftext|>The physician sold the corporation the machine. A doctor purchased an engine for a company.,<|endoftext|>The physician sold the machine to the corporation. A doctor purchased a company an engine.,<|endoftext|>The physician sold the corporation the machine. A doctor purchased a company an engine.,1,10,9
<|endoftext|>The physician sold the engine to the company. A doctor purchased a machine for a corporation.,<|endoftext|>The physician sold the company the engine. A doctor purchased a machine for a corporation.,<|endoftext|>The physician sold the engine to the company. A doctor purchased a corporation a machine.,<|endoftext|>The physician sold the company the engine. A doctor purchased a corporation a machine.,1,10,9
<|endoftext|>A physician sold an engine to a corporation. The doctor purchased the machine for the company.,<|endoftext|>A physician sold a corporation an engine. The doctor purchased the machine for the company.,<|endoftext|>A physician sold an engine to a corporation. The doctor purchased the company the machine.,<|endoftext|>A physician sold a corporation an engine. The doctor purchased the company the machine.,1,10,9
<|endoftext|>The doctor sold the candy to the doctor. A physician purchased a chocolate for a physician.,<|endoftext|>The doctor sold the doctor the candy. A physician purchased a chocolate for a physician.,<|endoftext|>The doctor sold the candy to the doctor. A physician purchased a physician a chocolate.,<|endoftext|>The doctor sold the doctor the candy. A physician purchased a physician a chocolate.,1,10,9
<|endoftext|>A doctor sold a chocolate to a doctor. The physician purchased the candy for the physician.,<|endoftext|>A doctor sold a doctor a chocolate. The physician purchased the candy for the physician.,<|endoftext|>A doctor sold a chocolate to a doctor. The physician purchased the physician the candy.,<|endoftext|>A doctor sold a doctor a chocolate. The physician purchased the physician the candy.,1,10,9
<|endoftext|>The physician sold the candy to the physician. A doctor purchased a chocolate for a doctor.,<|endoftext|>The physician sold the physician the candy. A doctor purchased a chocolate for a doctor.,<|endoftext|>The physician sold the candy to the physician. A doctor purchased a doctor a chocolate.,<|endoftext|>The physician sold the physician the candy. A doctor purchased a doctor a chocolate.,1,10,9
<|endoftext|>The physician sold the chocolate to the physician. A doctor purchased a candy for a doctor.,<|endoftext|>The physician sold the physician the chocolate. A doctor purchased a candy for a doctor.,<|endoftext|>The physician sold the chocolate to the physician. A doctor purchased a doctor a candy.,<|endoftext|>The physician sold the physician the chocolate. A doctor purchased a doctor a candy.,1,10,9
<|endoftext|>The doctor sold the candy to the singer. A physician purchased a chocolate for a band.,<|endoftext|>The doctor sold the singer the candy. A physician purchased a chocolate for a band.,<|endoftext|>The doctor sold the candy to the singer. A physician purchased a band a chocolate.,<|endoftext|>The doctor sold the singer the candy. A physician purchased a band a chocolate.,1,10,9
<|endoftext|>The doctor sold the candy to the colonel. A physician purchased a chocolate for an army.,<|endoftext|>The doctor sold the colonel the candy. A physician purchased a chocolate for an army.,<|endoftext|>The doctor sold the candy to the colonel. A physician purchased an army a chocolate.,<|endoftext|>The doctor sold the colonel the candy. A physician purchased an army a chocolate.,1,10,9
<|endoftext|>The doctor sold the chocolate to the singer. A physician purchased a candy for a band.,<|endoftext|>The doctor sold the singer the chocolate. A physician purchased a candy for a band.,<|endoftext|>The doctor sold the chocolate to the singer. A physician purchased a band a candy.,<|endoftext|>The doctor sold the singer the chocolate. A physician purchased a band a candy.,1,10,9
<|endoftext|>A doctor sold a chocolate to a colonel. The physician purchased the candy for the army.,<|endoftext|>A doctor sold a colonel a chocolate. The physician purchased the candy for the army.,<|endoftext|>A doctor sold a chocolate to a colonel. The physician purchased the army the candy.,<|endoftext|>A doctor sold a colonel a chocolate. The physician purchased the army the candy.,1,10,9
<|endoftext|>The physician sold the candy to the singer. A doctor purchased a chocolate for a band.,<|endoftext|>The physician sold the singer the candy. A doctor purchased a chocolate for a band.,<|endoftext|>The physician sold the candy to the singer. A doctor purchased a band a chocolate.,<|endoftext|>The physician sold the singer the candy. A doctor purchased a band a chocolate.,1,10,9
<|endoftext|>A physician sold a candy to a colonel. The doctor purchased the chocolate for the army.,<|endoftext|>A physician sold a colonel a candy. The doctor purchased the chocolate for the army.,<|endoftext|>A physician sold a candy to a colonel. The doctor purchased the army the chocolate.,<|endoftext|>A physician sold a colonel a candy. The doctor purchased the army the chocolate.,1,10,9
<|endoftext|>A physician sold a chocolate to a singer. The doctor purchased the candy for the band.,<|endoftext|>A physician sold a singer a chocolate. The doctor purchased the candy for the band.,<|endoftext|>A physician sold a chocolate to a singer. The doctor purchased the band the candy.,<|endoftext|>A physician sold a singer a chocolate. The doctor purchased the band the candy.,1,10,9
<|endoftext|>A physician sold a chocolate to a colonel. The doctor purchased the candy for the army.,<|endoftext|>A physician sold a colonel a chocolate. The doctor purchased the candy for the army.,<|endoftext|>A physician sold a chocolate to a colonel. The doctor purchased the army the candy.,<|endoftext|>A physician sold a colonel a chocolate. The doctor purchased the army the candy.,1,10,9
